DATAFLOW,LAST UPDATE,freq,unit,hhtyp,incgrp,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Greece,2016,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Greece,2017,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Greece,2018,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Greece,2019,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Greece,2020,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Spain,2004,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Spain,2005,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Spain,2006,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Spain,2007,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Spain,2008,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Spain,2009,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Spain,2010,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Spain,2011,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Spain,2012,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Spain,2013,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Spain,2014,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Spain,2015,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Spain,2016,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Spain,2017,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Spain,2018,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Spain,2019,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Spain,2020,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2012,1.4,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,1.3,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,1.2,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,1.1,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,1.1,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,1.0,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,0.9,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,0.7,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2007,2.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2008,1.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2009,1.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2010,1.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2011,1.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2012,1.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2013,1.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2014,1.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2015,1.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2016,1.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2017,1.0,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2018,0.9,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2019,0.7,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 27 countries (from 2020),2010,1.9,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 27 countries (from 2020),2011,1.8,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 27 countries (from 2020),2012,1.6,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 27 countries (from 2020),2013,1.5,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 27 countries (from 2020),2014,1.4,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 27 countries (from 2020),2015,1.2,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 27 countries (from 2020),2016,1.2,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 27 countries (from 2020),2017,1.2,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 27 countries (from 2020),2018,1.0,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 27 countries (from 2020),2019,0.8,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 27 countries (from 2020),2020,0.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 28 countries (2013-2020),2010,1.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 28 countries (2013-2020),2011,1.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 28 countries (2013-2020),2012,1.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 28 countries (2013-2020),2013,1.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 28 countries (2013-2020),2014,1.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 28 countries (2013-2020),2015,1.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 28 countries (2013-2020),2016,1.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 28 countries (2013-2020),2017,1.0,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 28 countries (2013-2020),2018,0.9,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,European Union - 28 countries (2013-2020),2019,0.7,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Finland,2004,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Finland,2005,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Finland,2006,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Finland,2007,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Finland,2008,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Finland,2009,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Finland,2010,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Finland,2011,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Finland,2012,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Finland,2013,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Finland,2014,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Finland,2015,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Finland,2016,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Finland,2017,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Finland,2018,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Finland,2019,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Finland,2020,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,France,2004,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,France,2005,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,France,2006,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,France,2007,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,France,2008,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,France,2009,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,France,2010,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,France,2011,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,France,2012,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,France,2013,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,France,2014,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,France,2015,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,France,2016,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,France,2017,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,France,2018,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,France,2019,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,France,2020,0.4,b,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Croatia,2010,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Croatia,2011,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Croatia,2012,0.6,b,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Croatia,2013,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Croatia,2014,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Croatia,2015,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Croatia,2016,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Croatia,2017,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Croatia,2018,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Croatia,2019,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Croatia,2020,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Hungary,2005,4.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Hungary,2006,2.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Hungary,2007,2.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Hungary,2008,2.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Hungary,2009,2.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Hungary,2010,2.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Hungary,2011,1.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Hungary,2012,1.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Hungary,2013,1.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Hungary,2014,1.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Hungary,2015,1.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Hungary,2016,2.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Hungary,2017,2.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Hungary,2018,2.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Hungary,2019,1.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Hungary,2020,0.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Ireland,2003,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Ireland,2004,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Ireland,2005,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Ireland,2006,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Ireland,2007,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Ireland,2008,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Ireland,2009,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Ireland,2010,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Ireland,2011,2.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Ireland,2012,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Ireland,2013,0.2,,
