DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Euro area – 20 countries (from 2023),2015,63.594,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Euro area – 20 countries (from 2023),2016,65.155,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Euro area – 20 countries (from 2023),2017,65.635,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Euro area – 20 countries (from 2023),2018,62.811,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Euro area – 20 countries (from 2023),2019,65.479,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Euro area – 20 countries (from 2023),2020,59.027,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Euro area – 20 countries (from 2023),2021,62.553,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Euro area – 20 countries (from 2023),2022,69.389,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Euro area – 20 countries (from 2023),2023,63.037,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Estonia,2000,125.209,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Estonia,2001,67.146,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Estonia,2002,93.346,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Estonia,2003,202.537,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Estonia,2004,34.173,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Estonia,2005,88.351,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Estonia,2006,170.688,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Estonia,2007,152.261,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Estonia,2008,100.318,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Estonia,2009,3.989,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Estonia,2010,132.651,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Estonia,2011,90.945,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Estonia,2012,150.787,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Estonia,2013,88.072,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Estonia,2014,105.698,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Estonia,2015,-6.784,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Estonia,2016,70.045,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Estonia,2017,87.172,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Estonia,2018,85.235,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Estonia,2019,107.159,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Estonia,2020,391.794,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Estonia,2021,95.188,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Estonia,2022,95.804,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Estonia,2023,268.721,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Greece,2000,8.497,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Greece,2001,9.202,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Greece,2002,6.969,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Greece,2003,4.732,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Greece,2004,5.096,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Greece,2005,4.148,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Greece,2006,2.670,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Greece,2007,4.128,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Greece,2008,4.972,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Greece,2009,1.999,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Greece,2010,5.096,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Greece,2011,2.939,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Greece,2012,2.278,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Greece,2013,3.222,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Greece,2014,2.895,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Greece,2015,2.838,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Greece,2016,4.356,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Greece,2017,4.750,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Greece,2018,5.136,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Greece,2019,6.361,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Greece,2020,10.176,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Greece,2021,9.598,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Greece,2022,-0.733,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Greece,2023,-9.497,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Spain,2000,61.317,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Spain,2001,58.502,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Spain,2002,66.561,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Spain,2003,63.313,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Spain,2004,67.329,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Spain,2005,70.275,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Spain,2006,75.613,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Spain,2007,66.676,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Spain,2008,81.957,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Spain,2009,93.023,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Spain,2010,92.800,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Spain,2011,67.723,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Spain,2012,74.799,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Spain,2013,66.306,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Spain,2014,75.294,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Spain,2015,75.387,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Spain,2016,71.483,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Spain,2017,84.556,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Spain,2018,79.858,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Spain,2019,89.467,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Spain,2020,54.808,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Spain,2021,101.985,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Spain,2022,144.274,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Spain,2023,71.761,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,European Union - 27 countries (from 2020),2000,29.849,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,European Union - 27 countries (from 2020),2001,31.318,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,European Union - 27 countries (from 2020),2002,32.022,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,European Union - 27 countries (from 2020),2003,33.288,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,European Union - 27 countries (from 2020),2004,36.106,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,European Union - 27 countries (from 2020),2005,35.711,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,European Union - 27 countries (from 2020),2006,37.585,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,European Union - 27 countries (from 2020),2007,38.332,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,European Union - 27 countries (from 2020),2008,41.579,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,European Union - 27 countries (from 2020),2009,36.554,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,European Union - 27 countries (from 2020),2010,38.235,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,European Union - 27 countries (from 2020),2011,40.421,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,European Union - 27 countries (from 2020),2012,39.847,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,European Union - 27 countries (from 2020),2013,39.039,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,European Union - 27 countries (from 2020),2014,41.490,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,European Union - 27 countries (from 2020),2015,40.997,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,European Union - 27 countries (from 2020),2016,41.100,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,European Union - 27 countries (from 2020),2017,43.244,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,European Union - 27 countries (from 2020),2018,43.783,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,European Union - 27 countries (from 2020),2019,43.308,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,European Union - 27 countries (from 2020),2020,35.801,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,European Union - 27 countries (from 2020),2021,37.243,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,European Union - 27 countries (from 2020),2022,45.902,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,European Union - 27 countries (from 2020),2023,40.824,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Finland,2000,97.630,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Finland,2001,100.975,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Finland,2002,88.853,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Finland,2003,112.892,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Finland,2004,102.354,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Finland,2005,101.974,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Finland,2006,88.455,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Finland,2007,95.100,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Finland,2008,112.617,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Finland,2009,108.196,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Finland,2010,86.302,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Finland,2011,115.327,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Finland,2012,86.827,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Finland,2013,88.331,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Finland,2014,117.482,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Finland,2015,91.309,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Finland,2016,91.778,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Finland,2017,91.463,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Finland,2018,100.668,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Finland,2019,98.863,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Finland,2020,92.208,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Finland,2021,72.446,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Finland,2022,126.266,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Finland,2023,70.438,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,France,2000,86.282,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,France,2001,88.166,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,France,2002,92.822,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,France,2003,81.754,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,France,2004,94.264,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,France,2005,94.378,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,France,2006,104.870,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,France,2007,92.221,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,France,2008,109.970,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,France,2009,91.658,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,France,2010,100.960,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,France,2011,100.722,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,France,2012,96.707,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,France,2013,93.953,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,France,2014,98.998,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,France,2015,98.388,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,France,2016,93.660,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,France,2017,101.944,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,France,2018,101.006,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,France,2019,99.554,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,France,2020,96.299,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,France,2021,73.494,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,France,2022,81.589,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,France,2023,74.811,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Croatia,2000,110.883,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Croatia,2001,92.767,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Croatia,2002,102.049,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Croatia,2003,99.723,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Croatia,2004,109.337,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Croatia,2005,91.300,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Croatia,2006,108.969,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Croatia,2007,101.836,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Croatia,2008,112.211,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Croatia,2009,89.783,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Croatia,2010,102.558,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Croatia,2011,98.385,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Croatia,2012,87.835,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Croatia,2013,110.145,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Croatia,2014,92.356,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Croatia,2015,103.040,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Croatia,2016,101.997,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Croatia,2017,100.725,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Croatia,2018,91.331,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Croatia,2019,107.309,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Croatia,2020,105.977,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Croatia,2021,100.714,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Croatia,2022,100.916,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Croatia,2023,109.166,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Hungary,2000,28.088,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Hungary,2001,27.549,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Hungary,2002,24.847,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Hungary,2003,26.725,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Hungary,2004,31.588,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Hungary,2005,42.455,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Hungary,2006,40.783,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Hungary,2007,43.996,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Hungary,2008,46.606,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Hungary,2009,37.009,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Hungary,2010,41.883,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Hungary,2011,36.190,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Hungary,2012,34.112,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Hungary,2013,26.542,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Hungary,2014,27.909,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Hungary,2015,33.679,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Hungary,2016,32.467,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Hungary,2017,44.121,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Hungary,2018,48.409,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Hungary,2019,45.682,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Hungary,2020,43.677,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Hungary,2021,38.517,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Hungary,2022,41.368,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Hungary,2023,24.884,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Ireland,2000,93.252,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Ireland,2001,100.420,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Ireland,2002,102.911,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Ireland,2003,95.773,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Ireland,2004,102.761,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Ireland,2005,100.822,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Ireland,2006,100.216,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Ireland,2007,90.055,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Ireland,2008,113.203,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Ireland,2009,112.671,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Ireland,2010,77.704,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Ireland,2011,114.517,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Ireland,2012,89.559,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Ireland,2013,112.406,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Ireland,2014,97.778,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Ireland,2015,102.977,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Solid fossil fuels,Percentage,Ireland,2016,84.292,,
