DATAFLOW,LAST UPDATE,freq,waste,hazard,nace_r2,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Sweden,2016,14272,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Sweden,2018,13628,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Sweden,2020,14664,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Sweden,2022,15627,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Slovenia,2004,2890,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Slovenia,2006,3008,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Slovenia,2008,2493,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Slovenia,2010,2922,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Slovenia,2012,2210,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Slovenia,2014,2273,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Slovenia,2016,2661,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Slovenia,2018,3964,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Slovenia,2020,3576,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Slovenia,2022,5397,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Slovakia,2004,1986,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Slovakia,2006,2699,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Slovakia,2008,2133,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Slovakia,2010,1741,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Slovakia,2012,1558,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Slovakia,2014,1636,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Slovakia,2016,1953,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Slovakia,2018,2277,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Slovakia,2020,2338,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Slovakia,2022,2462,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Türkiye,2004,870,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Türkiye,2006,665,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Türkiye,2008,912,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Türkiye,2010,869,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Türkiye,2012,896,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Türkiye,2014,947,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Türkiye,2016,953,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Türkiye,2018,1195,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Türkiye,2020,1291,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Türkiye,2022,1284,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,United Kingdom,2004,4981,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,United Kingdom,2006,4785,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,United Kingdom,2008,4566,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,United Kingdom,2010,3853,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,United Kingdom,2012,3791,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,United Kingdom,2014,4071,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,United Kingdom,2016,4147,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,United Kingdom,2018,4249,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Kosovo*,2012,649,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Kosovo*,2014,574,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Kosovo*,2016,1607,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Kosovo*,2018,1648,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Kosovo*,2020,1448,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Albania,2022,241,d,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Austria,2004,6364,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Austria,2006,6449,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Austria,2008,6607,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Austria,2010,5420,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Austria,2012,5573,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Austria,2014,6388,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Austria,2016,6863,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Austria,2018,7279,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Austria,2020,7583,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Austria,2022,7916,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Bosnia and Herzegovina,2012,915,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Bosnia and Herzegovina,2014,1445,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Bosnia and Herzegovina,2016,1740,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Bosnia and Herzegovina,2018,1926,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Bosnia and Herzegovina,2022,1793,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Belgium,2004,4569,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Belgium,2006,5244,e,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Belgium,2008,3987,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Belgium,2010,5193,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Belgium,2012,4597,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Belgium,2014,4907,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Belgium,2016,5237,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Belgium,2018,5625,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Belgium,2020,5557,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Belgium,2022,5174,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Bulgaria,2004,24508,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Bulgaria,2006,19646,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Bulgaria,2008,20634,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Bulgaria,2010,20802,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Bulgaria,2012,20236,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Bulgaria,2014,23183,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Bulgaria,2016,15037,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Bulgaria,2018,16558,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Bulgaria,2020,14773,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Bulgaria,2022,12431,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Cyprus,2004,2926,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Cyprus,2006,1640,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Cyprus,2008,2312,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Cyprus,2010,2816,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Cyprus,2012,2135,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Cyprus,2014,2118,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Cyprus,2016,2710,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Cyprus,2018,2388,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Cyprus,2020,2455,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Cyprus,2022,3231,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Czechia,2004,2729,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Czechia,2006,2289,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Czechia,2008,2302,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Czechia,2010,2138,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Czechia,2012,2064,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Czechia,2014,2112,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Czechia,2016,2299,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Czechia,2018,3401,b,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Czechia,2020,3433,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Czechia,2022,3526,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Germany,2004,4169,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Germany,2006,4153,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Germany,2008,4268,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Germany,2010,4202,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Germany,2012,4303,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Germany,2014,4516,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Germany,2016,4578,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Germany,2018,4600,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Germany,2020,4542,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Germany,2022,4332,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Denmark,2004,2270,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Denmark,2006,2636,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Denmark,2008,2682,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Denmark,2010,2703,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Denmark,2012,2771,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Denmark,2014,3383,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Denmark,2016,3312,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Denmark,2018,3340,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Denmark,2020,3218,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Denmark,2022,3110,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Estonia,2004,9928,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Estonia,2006,9143,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Estonia,2008,9009,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Estonia,2010,7539,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Estonia,2012,9702,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Estonia,2014,8667,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Estonia,2016,11093,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Estonia,2018,9308,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Estonia,2020,10965,b,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Estonia,2022,15622,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Greece,2004,3013,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Greece,2006,4632,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Greece,2008,6174,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Greece,2010,6307,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Greece,2012,6522,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Greece,2014,6384,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Greece,2016,6666,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Greece,2018,4157,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Greece,2020,2599,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Greece,2022,2787,p,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Spain,2004,3671,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Spain,2006,3534,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Spain,2008,3168,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Spain,2010,2888,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Spain,2012,2468,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Spain,2014,2314,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Spain,2016,2706,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Spain,2018,2876,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Spain,2020,2160,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,Spain,2022,2406,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,European Union - 27 countries (from 2020),2004,5000,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,European Union - 27 countries (from 2020),2006,5001,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,European Union - 27 countries (from 2020),2008,4684,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,European Union - 27 countries (from 2020),2010,4812,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,European Union - 27 countries (from 2020),2012,4883,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,European Union - 27 countries (from 2020),2014,4861,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,European Union - 27 countries (from 2020),2016,4862,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,European Union - 27 countries (from 2020),2018,5007,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,European Union - 27 countries (from 2020),2020,4603,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,European Union - 27 countries (from 2020),2022,4725,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,European Union - 28 countries (2013-2020),2004,4982,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,European Union - 28 countries (2013-2020),2006,4958,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,European Union - 28 countries (2013-2020),2008,4655,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,European Union - 28 countries (2013-2020),2010,4682,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Non-hazardous,All NACE activities plus households,Kilograms per capita,European Union - 28 countries (2013-2020),2012,4733,,
