DATAFLOW,LAST UPDATE,freq,tra_infr,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Finland,2014,8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Finland,2015,6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Finland,2016,7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Finland,2017,8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Finland,2018,5,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Finland,2019,6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Finland,2020,9,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Finland,2021,8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Finland,2022,6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,France,2000,517,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,France,2001,482,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,France,2002,518,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,France,2003,432,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,France,2004,307,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,France,2005,323,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,France,2006,292,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,France,2007,273,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,France,2008,233,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,France,2009,225,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,France,2010,238,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,France,2011,268,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,France,2012,222,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,France,2013,238,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,France,2014,241,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,France,2015,297,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,France,2016,267,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,France,2017,281,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,France,2018,268,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,France,2019,260,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,France,2020,196,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,France,2021,243,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,France,2022,290,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Croatia,2007,65,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Croatia,2008,67,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Croatia,2009,43,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Croatia,2010,33,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Croatia,2011,23,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Croatia,2012,42,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Croatia,2013,38,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Croatia,2014,22,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Croatia,2015,16,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Croatia,2016,34,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Croatia,2017,22,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Croatia,2018,28,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Croatia,2019,18,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Croatia,2020,19,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Croatia,2021,36,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Croatia,2022,38,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Hungary,2003,58,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Hungary,2004,60,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Hungary,2005,47,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Hungary,2006,55,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Hungary,2007,61,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Hungary,2008,54,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Hungary,2009,38,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Hungary,2010,44,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Hungary,2011,49,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Hungary,2012,31,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Hungary,2013,30,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Hungary,2014,27,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Hungary,2015,34,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Hungary,2016,37,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Hungary,2017,34,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Hungary,2018,46,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Hungary,2019,48,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Hungary,2020,35,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Hungary,2021,58,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Hungary,2022,36,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Ireland,2000,4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Ireland,2001,4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Ireland,2002,5,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Ireland,2003,8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Ireland,2004,6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Ireland,2005,2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Ireland,2006,11,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Ireland,2007,10,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Ireland,2008,2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Ireland,2009,4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Ireland,2010,8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Ireland,2011,9,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Ireland,2012,5,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Ireland,2013,8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Ireland,2014,5,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Ireland,2015,7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Ireland,2016,6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Ireland,2017,4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Ireland,2018,9,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Ireland,2019,7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Ireland,2020,8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Italy,2000,764,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Italy,2001,773,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Italy,2002,801,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Italy,2003,711,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Italy,2004,648,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Italy,2005,577,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Italy,2006,590,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Italy,2007,526,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Italy,2008,452,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Italy,2009,350,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Italy,2010,376,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Italy,2011,338,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Italy,2012,330,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Italy,2013,321,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Italy,2014,287,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Italy,2015,305,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Italy,2016,274,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Italy,2017,296,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Italy,2018,330,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Italy,2019,310,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Italy,2020,195,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Italy,2021,246,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Italy,2022,295,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Lithuania,2016,37,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Lithuania,2017,12,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Lithuania,2018,4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Lithuania,2019,6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Lithuania,2020,4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Lithuania,2021,10,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Lithuania,2022,3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Luxembourg,2000,9,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Luxembourg,2001,7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Luxembourg,2002,12,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Luxembourg,2003,6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Luxembourg,2004,7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Luxembourg,2005,4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Luxembourg,2006,6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Luxembourg,2007,11,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Luxembourg,2008,6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Luxembourg,2009,36,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Luxembourg,2010,29,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Luxembourg,2011,4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Luxembourg,2012,7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Luxembourg,2013,6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Luxembourg,2014,3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Luxembourg,2015,3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Luxembourg,2016,5,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Luxembourg,2017,3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Luxembourg,2018,9,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Luxembourg,2019,3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Luxembourg,2020,6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Luxembourg,2021,1,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Luxembourg,2022,5,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Netherlands,2000,138,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Netherlands,2001,124,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Netherlands,2002,123,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Netherlands,2003,151,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Netherlands,2009,83,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Netherlands,2010,63,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Netherlands,2011,43,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Netherlands,2012,68,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Netherlands,2013,57,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Netherlands,2014,57,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Netherlands,2015,79,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Netherlands,2016,77,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Netherlands,2017,82,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Netherlands,2018,76,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Netherlands,2019,75,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Netherlands,2020,55,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Netherlands,2021,47,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Netherlands,2022,75,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Poland,2000,44,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Poland,2001,57,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Poland,2002,40,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Poland,2003,36,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Poland,2004,35,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Poland,2005,32,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Poland,2006,55,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Poland,2007,53,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Poland,2008,35,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Poland,2009,43,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Poland,2010,28,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Poland,2011,37,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Poland,2012,44,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Poland,2013,40,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Poland,2014,56,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Poland,2015,61,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Poland,2016,50,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Poland,2017,70,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Poland,2018,52,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Poland,2019,70,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Poland,2020,55,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Poland,2021,74,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Poland,2022,64,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Portugal,2000,123,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Portugal,2001,110,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Portugal,2002,110,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Portugal,2003,122,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Portugal,2004,112,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Portugal,2005,93,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Portugal,2006,78,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Portugal,2007,125,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Portugal,2008,90,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Portugal,2009,84,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Portugal,2010,111,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Portugal,2011,84,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Portugal,2012,58,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Portugal,2013,44,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Portugal,2014,50,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Portugal,2015,61,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Portugal,2016,38,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Portugal,2017,51,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Portugal,2018,57,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Portugal,2019,67,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Portugal,2020,59,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Portugal,2021,44,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Portugal,2022,57,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Romania,2000,11,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Romania,2001,6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Romania,2002,10,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Romania,2003,12,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Romania,2004,16,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Romania,2005,20,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Romania,2006,46,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Romania,2007,41,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Romania,2008,21,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Romania,2009,25,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Romania,2010,18,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Romania,2011,16,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Romania,2012,17,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Romania,2013,24,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Romania,2014,21,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Romania,2015,19,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Romania,2016,26,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Romania,2017,36,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Romania,2018,24,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Romania,2019,43,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Romania,2020,33,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Romania,2021,40,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Romania,2022,45,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Sweden,2000,25,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Sweden,2001,30,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Sweden,2002,27,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Sweden,2003,30,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Sweden,2004,36,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Sweden,2005,20,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Sweden,2006,26,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Sweden,2007,21,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Sweden,2008,15,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Sweden,2009,19,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Sweden,2010,23,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Sweden,2011,18,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Sweden,2012,16,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Sweden,2013,18,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Sweden,2014,31,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Sweden,2015,15,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Sweden,2016,17,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Sweden,2017,20,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Sweden,2018,24,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Sweden,2019,20,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Sweden,2020,6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Sweden,2021,15,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Sweden,2022,25,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Slovenia,2000,57,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Slovenia,2001,24,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Slovenia,2002,35,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Slovenia,2003,34,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Slovenia,2004,37,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Slovenia,2005,20,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Motorways,Number,Slovenia,2006,33,,
