DATAFLOW,LAST UPDATE,freq,reason,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Estonia,2008,1.8,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Estonia,2009,1.6,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Estonia,2010,1.6,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Estonia,2011,1.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Estonia,2012,1.8,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Estonia,2013,1.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Estonia,2014,1.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Estonia,2015,1.7,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Estonia,2016,1.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Estonia,2017,1.8,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Estonia,2018,1.8,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Estonia,2019,1.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Estonia,2020,1.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Estonia,2021,0.8,bu,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Estonia,2022,0.8,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Estonia,2023,0.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Greece,2006,0.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Greece,2007,0.8,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Greece,2008,0.7,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Greece,2009,0.8,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Greece,2010,0.8,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Greece,2011,0.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Greece,2012,0.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Greece,2013,1.0,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Greece,2014,0.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Greece,2015,1.0,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Greece,2016,1.0,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Greece,2017,1.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Greece,2018,1.0,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Greece,2019,1.0,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Greece,2020,1.0,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Greece,2021,1.2,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Greece,2022,1.0,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Greece,2023,0.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Spain,2006,1.4,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Spain,2007,1.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Spain,2008,1.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Spain,2009,1.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Spain,2010,1.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Spain,2011,1.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Spain,2012,1.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Spain,2013,1.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Spain,2014,1.0,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Spain,2015,1.0,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Spain,2016,1.0,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Spain,2017,1.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Spain,2018,1.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Spain,2019,0.8,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Spain,2020,0.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Spain,2021,1.2,bd,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Spain,2022,1.2,d,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Spain,2023,1.0,d,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2006,1.3,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2007,1.3,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2008,1.3,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2009,1.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2010,1.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2011,1.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2012,1.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2013,1.3,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2014,1.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2015,1.3,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2016,1.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2017,1.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2018,1.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2019,1.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2020,1.3,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2021,1.1,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2022,1.0,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),2023,0.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Finland,2008,0.2,bu,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Finland,2009,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Finland,2010,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Finland,2011,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Finland,2012,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Finland,2013,0.3,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Finland,2014,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Finland,2015,0.3,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Finland,2016,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Finland,2017,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Finland,2018,0.3,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Finland,2019,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Finland,2020,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Finland,2021,0.2,bu,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Finland,2022,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,Finland,2023,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,France,2006,0.7,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,France,2007,0.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,France,2008,0.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,France,2009,0.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,France,2010,0.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,France,2011,0.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,France,2012,0.3,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Females,From 20 to 64 years,Percentage of total population,France,2013,0.8,b,
