unit,country,year,value
Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2009,7.35
Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2010,7.59
Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2011,7.89
Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2012,8.38
Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2013,8.89
Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2014,9.3
Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2015,9.65
Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2016,10.28
Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2017,10.8
Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2018,11.62
Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2019,12.75
Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2020,13.12
Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2021,13.37
Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2022,15.9
Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2023,18.53
Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2000,2.77
Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2001,2.72
Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2002,2.81
Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2003,2.83
Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2004,2.86
Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2005,3.49
Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2006,3.52
Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2007,3.94
Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2008,4.27
Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2009,4.55
Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2010,4.53
Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2011,4.54
Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2012,5.07
Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2013,5.06
Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2014,5.6
Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2015,5.13
Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2016,5.03
Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2017,5.08
Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2018,5.4
Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2019,5.76
Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2020,5.54
Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2021,5.99
Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2022,6.31
Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2000,4.45
Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2001,4.24
Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2002,4.28
Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2003,4.48
Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2004,4.55
Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2005,4.74
Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2006,5.21
Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2007,5.68
Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2008,5.81
Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2009,5.99
Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2010,5.68
Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2011,5.94
Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2012,6.06
Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2013,6.2
Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2014,6.38
Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2015,7.03
Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2016,6.78
Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2017,6.75
Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2018,6.94
Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2019,7.37
Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2020,8.03
Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2021,8.34
Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2022,9.08
Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2023,9.72
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2000,4.5
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2001,4.44
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2002,4.68
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2003,4.83
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2004,5.05
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2005,5.12
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2006,5.41
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2007,5.72
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2008,5.72
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2009,5.91
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2010,5.88
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2011,6.04
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2012,6.24
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2013,6.44
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2014,6.83
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2015,7.08
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2016,7.04
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2017,7.26
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2018,7.67
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2019,8.3
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2020,8.69
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2021,9.27
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2022,10.51
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2023,12.16
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2000,2.87
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2001,2.98
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2002,3.14
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2003,3.35
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2004,3.65
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2005,3.9
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2006,4.36
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2007,5.07
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2008,5.42
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2009,5.62
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2010,5.62
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2011,5.9
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2012,6.24
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2013,6.28
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2014,7.01
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2015,6.98
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2016,6.63
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2017,6.32
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2018,6.64
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2019,7.08
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2020,7.49
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2021,7.42
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2022,8.35
Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2023,9.12
Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2000,6.51
Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2001,6.92
Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2002,6.63
Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2003,6.56
Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2004,7.25
Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2005,7.73
Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2006,7.92
Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2007,8.05
Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2008,8.83
Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2009,8.4
Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2010,9.08
Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2011,9.59
Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2012,9.7
Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2013,10.7
Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2014,10.81
Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2015,10.91
Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2016,10.46
Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2017,10.28
Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2018,10.48
Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2019,10.12
Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2020,10.28
Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2021,10.34
Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2022,11.94
Purchasing power standard (PPS) per kilogram of oil equivalent,United Kingdom,2000,5.49
Purchasing power standard (PPS) per kilogram of oil equivalent,United Kingdom,2001,5.74
Purchasing power standard (PPS) per kilogram of oil equivalent,United Kingdom,2002,6.06
Purchasing power standard (PPS) per kilogram of oil equivalent,United Kingdom,2003,6.25
Purchasing power standard (PPS) per kilogram of oil equivalent,United Kingdom,2004,6.65
Purchasing power standard (PPS) per kilogram of oil equivalent,United Kingdom,2005,6.81
Purchasing power standard (PPS) per kilogram of oil equivalent,United Kingdom,2006,7.18
Purchasing power standard (PPS) per kilogram of oil equivalent,United Kingdom,2007,7.61
Purchasing power standard (PPS) per kilogram of oil equivalent,United Kingdom,2008,7.86
Purchasing power standard (PPS) per kilogram of oil equivalent,United Kingdom,2009,7.94
Purchasing power standard (PPS) per kilogram of oil equivalent,United Kingdom,2010,8.02
Purchasing power standard (PPS) per kilogram of oil equivalent,United Kingdom,2011,8.73
Purchasing power standard (PPS) per kilogram of oil equivalent,United Kingdom,2012,8.81
Purchasing power standard (PPS) per kilogram of oil equivalent,United Kingdom,2013,9.18
Purchasing power standard (PPS) per kilogram of oil equivalent,United Kingdom,2014,10.04
Purchasing power standard (PPS) per kilogram of oil equivalent,United Kingdom,2015,10.29
Purchasing power standard (PPS) per kilogram of oil equivalent,United Kingdom,2016,10.52
Purchasing power standard (PPS) per kilogram of oil equivalent,United Kingdom,2017,11.0
Purchasing power standard (PPS) per kilogram of oil equivalent,United Kingdom,2018,11.27
Purchasing power standard (PPS) per kilogram of oil equivalent,United Kingdom,2019,11.77
