country,year,unit,traffic,deaths
Czechia,2015,Rate,Motorways,0.3
Czechia,2016,Rate,Motorways,0.4
Czechia,2017,Rate,Motorways,0.2
Czechia,2018,Rate,Motorways,0.3
Czechia,2019,Rate,Motorways,0.3
Czechia,2020,Rate,Motorways,0.3
Czechia,2021,Rate,Motorways,0.2
Czechia,2022,Rate,Motorways,0.3
Germany,2000,Rate,Motorways,1.1
Germany,2001,Rate,Motorways,0.9
Germany,2002,Rate,Motorways,1.0
Germany,2003,Rate,Motorways,1.0
Germany,2004,Rate,Motorways,0.8
Germany,2005,Rate,Motorways,0.8
Germany,2006,Rate,Motorways,0.8
Germany,2007,Rate,Motorways,0.7
Germany,2008,Rate,Motorways,0.6
Germany,2009,Rate,Motorways,0.6
Germany,2010,Rate,Motorways,0.5
Germany,2011,Rate,Motorways,0.6
Germany,2012,Rate,Motorways,0.5
Germany,2013,Rate,Motorways,0.5
Germany,2014,Rate,Motorways,0.5
Germany,2015,Rate,Motorways,0.5
Germany,2016,Rate,Motorways,0.5
Germany,2017,Rate,Motorways,0.5
Germany,2018,Rate,Motorways,0.5
Germany,2019,Rate,Motorways,0.4
Germany,2020,Rate,Motorways,0.4
Germany,2021,Rate,Motorways,0.4
Germany,2022,Rate,Motorways,0.4
Denmark,2000,Rate,Motorways,0.5
Denmark,2001,Rate,Motorways,0.7
Denmark,2002,Rate,Motorways,0.9
Denmark,2003,Rate,Motorways,0.6
Denmark,2004,Rate,Motorways,0.5
Denmark,2005,Rate,Motorways,0.6
Denmark,2006,Rate,Motorways,0.3
Denmark,2007,Rate,Motorways,0.4
Denmark,2008,Rate,Motorways,0.6
Denmark,2009,Rate,Motorways,0.4
Denmark,2010,Rate,Motorways,0.5
Denmark,2011,Rate,Motorways,0.2
Denmark,2012,Rate,Motorways,0.1
Denmark,2013,Rate,Motorways,0.2
Denmark,2014,Rate,Motorways,0.2
Denmark,2015,Rate,Motorways,0.3
Denmark,2016,Rate,Motorways,0.4
Denmark,2017,Rate,Motorways,0.2
Denmark,2018,Rate,Motorways,0.4
Denmark,2019,Rate,Motorways,0.2
Denmark,2020,Rate,Motorways,0.2
Denmark,2021,Rate,Motorways,0.2
Denmark,2022,Rate,Motorways,0.2
Greece,2000,Rate,Motorways,0.6
Greece,2001,Rate,Motorways,0.8
Greece,2002,Rate,Motorways,0.6
Greece,2003,Rate,Motorways,0.5
Greece,2004,Rate,Motorways,1.1
Greece,2005,Rate,Motorways,1.0
Greece,2006,Rate,Motorways,1.3
Greece,2007,Rate,Motorways,1.3
Greece,2008,Rate,Motorways,1.1
Greece,2009,Rate,Motorways,1.0
Greece,2010,Rate,Motorways,0.8
Greece,2011,Rate,Motorways,0.7
Greece,2012,Rate,Motorways,0.5
Greece,2013,Rate,Motorways,0.7
Greece,2014,Rate,Motorways,0.5
Greece,2015,Rate,Motorways,0.5
Greece,2016,Rate,Motorways,0.4
Greece,2017,Rate,Motorways,0.5
Greece,2018,Rate,Motorways,0.6
Greece,2019,Rate,Motorways,0.5
Greece,2020,Rate,Motorways,0.3
Greece,2021,Rate,Motorways,0.4
Spain,2000,Rate,Motorways,0.9
Spain,2001,Rate,Motorways,2.8
Spain,2002,Rate,Motorways,2.6
Spain,2003,Rate,Motorways,2.5
Spain,2004,Rate,Motorways,2.1
Spain,2005,Rate,Motorways,1.9
Spain,2006,Rate,Motorways,1.7
Spain,2007,Rate,Motorways,1.3
Spain,2008,Rate,Motorways,1.0
Spain,2009,Rate,Motorways,1.0
Spain,2010,Rate,Motorways,0.9
Spain,2011,Rate,Motorways,0.7
Spain,2012,Rate,Motorways,0.6
Spain,2013,Rate,Motorways,0.6
Spain,2014,Rate,Motorways,0.6
Spain,2015,Rate,Motorways,0.6
Spain,2016,Rate,Motorways,0.7
Spain,2017,Rate,Motorways,0.7
Spain,2018,Rate,Motorways,0.7
Spain,2019,Rate,Motorways,0.7
Spain,2020,Rate,Motorways,0.5
Spain,2021,Rate,Motorways,0.7
Spain,2022,Rate,Motorways,0.7
European Union - 27 countries (from 2020),2000,Rate,Motorways,0.8
European Union - 27 countries (from 2020),2001,Rate,Motorways,0.9
European Union - 27 countries (from 2020),2002,Rate,Motorways,1.0
European Union - 27 countries (from 2020),2003,Rate,Motorways,0.9
European Union - 27 countries (from 2020),2004,Rate,Motorways,0.8
European Union - 27 countries (from 2020),2005,Rate,Motorways,0.7
European Union - 27 countries (from 2020),2006,Rate,Motorways,0.7
European Union - 27 countries (from 2020),2007,Rate,Motorways,0.7
European Union - 27 countries (from 2020),2008,Rate,Motorways,0.6
European Union - 27 countries (from 2020),2009,Rate,Motorways,0.5
European Union - 27 countries (from 2020),2010,Rate,Motorways,0.5
European Union - 27 countries (from 2020),2011,Rate,Motorways,0.5
European Union - 27 countries (from 2020),2012,Rate,Motorways,0.4
European Union - 27 countries (from 2020),2013,Rate,Motorways,0.4
European Union - 27 countries (from 2020),2014,Rate,Motorways,0.4
European Union - 27 countries (from 2020),2015,Rate,Motorways,0.4
European Union - 27 countries (from 2020),2016,Rate,Motorways,0.4
European Union - 27 countries (from 2020),2017,Rate,Motorways,0.4
European Union - 27 countries (from 2020),2018,Rate,Motorways,0.5
European Union - 27 countries (from 2020),2019,Rate,Motorways,0.4
European Union - 27 countries (from 2020),2020,Rate,Motorways,0.3
European Union - 27 countries (from 2020),2021,Rate,Motorways,0.4
European Union - 27 countries (from 2020),2022,Rate,Motorways,0.4
Finland,2000,Rate,Motorways,0.3
Finland,2001,Rate,Motorways,0.2
Finland,2002,Rate,Motorways,0.3
Finland,2003,Rate,Motorways,0.1
Finland,2004,Rate,Motorways,0.3
Finland,2005,Rate,Motorways,0.2
Finland,2006,Rate,Motorways,0.3
Finland,2007,Rate,Motorways,0.3
Finland,2008,Rate,Motorways,0.2
Finland,2009,Rate,Motorways,0.2
Finland,2010,Rate,Motorways,0.1
Finland,2011,Rate,Motorways,0.2
Finland,2012,Rate,Motorways,0.2
Finland,2013,Rate,Motorways,0.1
Finland,2014,Rate,Motorways,0.1
Finland,2015,Rate,Motorways,0.1
Finland,2016,Rate,Motorways,0.1
Finland,2017,Rate,Motorways,0.1
Finland,2018,Rate,Motorways,0.1
Finland,2019,Rate,Motorways,0.1
Finland,2020,Rate,Motorways,0.2
Finland,2021,Rate,Motorways,0.1
Finland,2022,Rate,Motorways,0.1
France,2000,Rate,Motorways,0.9
France,2001,Rate,Motorways,0.8
France,2002,Rate,Motorways,0.8
France,2003,Rate,Motorways,0.7
France,2004,Rate,Motorways,0.5
France,2005,Rate,Motorways,0.5
France,2006,Rate,Motorways,0.5
France,2007,Rate,Motorways,0.4
France,2008,Rate,Motorways,0.4
France,2009,Rate,Motorways,0.3
France,2010,Rate,Motorways,0.4
France,2011,Rate,Motorways,0.4
France,2012,Rate,Motorways,0.3
France,2013,Rate,Motorways,0.4
France,2014,Rate,Motorways,0.4
France,2015,Rate,Motorways,0.4
France,2016,Rate,Motorways,0.4
France,2017,Rate,Motorways,0.4
France,2018,Rate,Motorways,0.4
France,2019,Rate,Motorways,0.4
France,2020,Rate,Motorways,0.3
France,2021,Rate,Motorways,0.4
France,2022,Rate,Motorways,0.4
Croatia,2007,Rate,Motorways,1.5
Croatia,2008,Rate,Motorways,1.6
Croatia,2009,Rate,Motorways,1.0
Croatia,2010,Rate,Motorways,0.8
Croatia,2011,Rate,Motorways,0.5
Croatia,2012,Rate,Motorways,1.0
Croatia,2013,Rate,Motorways,0.9
Croatia,2014,Rate,Motorways,0.5
Croatia,2015,Rate,Motorways,0.4
Croatia,2016,Rate,Motorways,0.8
Croatia,2017,Rate,Motorways,0.5
Croatia,2018,Rate,Motorways,0.7
Croatia,2019,Rate,Motorways,0.5
Croatia,2020,Rate,Motorways,0.5
Croatia,2021,Rate,Motorways,0.9
Croatia,2022,Rate,Motorways,1.0
Hungary,2003,Rate,Motorways,0.6
Hungary,2004,Rate,Motorways,0.6
Hungary,2005,Rate,Motorways,0.5
Hungary,2006,Rate,Motorways,0.5
Hungary,2007,Rate,Motorways,0.6
Hungary,2008,Rate,Motorways,0.5
Hungary,2009,Rate,Motorways,0.4
Hungary,2010,Rate,Motorways,0.4
Hungary,2011,Rate,Motorways,0.5
Hungary,2012,Rate,Motorways,0.3
Hungary,2013,Rate,Motorways,0.3
Hungary,2014,Rate,Motorways,0.3
Hungary,2015,Rate,Motorways,0.3
Hungary,2016,Rate,Motorways,0.4
Hungary,2017,Rate,Motorways,0.3
Hungary,2018,Rate,Motorways,0.5
Hungary,2019,Rate,Motorways,0.5
Hungary,2020,Rate,Motorways,0.4
Hungary,2021,Rate,Motorways,0.6
Hungary,2022,Rate,Motorways,0.4
Ireland,2000,Rate,Motorways,0.1
Ireland,2001,Rate,Motorways,0.1
Ireland,2002,Rate,Motorways,0.1
Ireland,2003,Rate,Motorways,0.2
Ireland,2004,Rate,Motorways,0.1
Ireland,2005,Rate,Motorways,0.0
Ireland,2006,Rate,Motorways,0.3
Ireland,2007,Rate,Motorways,0.2
Ireland,2008,Rate,Motorways,0.0
Ireland,2009,Rate,Motorways,0.1
Ireland,2010,Rate,Motorways,0.2
Ireland,2011,Rate,Motorways,0.2
Ireland,2012,Rate,Motorways,0.1
Ireland,2013,Rate,Motorways,0.2
Ireland,2014,Rate,Motorways,0.1
Ireland,2015,Rate,Motorways,0.1
Ireland,2016,Rate,Motorways,0.1
Ireland,2017,Rate,Motorways,0.1
Ireland,2018,Rate,Motorways,0.2
Ireland,2019,Rate,Motorways,0.1
Ireland,2020,Rate,Motorways,0.2
Italy,2000,Rate,Motorways,1.3
Italy,2001,Rate,Motorways,1.4
Italy,2002,Rate,Motorways,1.4
Italy,2003,Rate,Motorways,1.2
Italy,2004,Rate,Motorways,1.1
Italy,2005,Rate,Motorways,1.0
Italy,2006,Rate,Motorways,1.0
Italy,2007,Rate,Motorways,0.9
Italy,2008,Rate,Motorways,0.8
Italy,2009,Rate,Motorways,0.6
Italy,2010,Rate,Motorways,0.6
Italy,2011,Rate,Motorways,0.6
Italy,2012,Rate,Motorways,0.5
Italy,2013,Rate,Motorways,0.5
Italy,2014,Rate,Motorways,0.5
Italy,2015,Rate,Motorways,0.5
Italy,2016,Rate,Motorways,0.5
Italy,2017,Rate,Motorways,0.5
Italy,2018,Rate,Motorways,0.5
Italy,2019,Rate,Motorways,0.5
Italy,2020,Rate,Motorways,0.3
Italy,2021,Rate,Motorways,0.4
Italy,2022,Rate,Motorways,0.5
Lithuania,2016,Rate,Motorways,1.3
Lithuania,2017,Rate,Motorways,0.4
Lithuania,2018,Rate,Motorways,0.1
Lithuania,2019,Rate,Motorways,0.2
Lithuania,2020,Rate,Motorways,0.1
Lithuania,2021,Rate,Motorways,0.4
Lithuania,2022,Rate,Motorways,0.1
Luxembourg,2000,Rate,Motorways,2.1
Luxembourg,2001,Rate,Motorways,1.6
Luxembourg,2002,Rate,Motorways,2.7
Luxembourg,2003,Rate,Motorways,1.3
Luxembourg,2004,Rate,Motorways,1.5
Luxembourg,2005,Rate,Motorways,0.9
Luxembourg,2006,Rate,Motorways,1.3
Luxembourg,2007,Rate,Motorways,2.3
Luxembourg,2008,Rate,Motorways,1.2
Luxembourg,2009,Rate,Motorways,7.2
Luxembourg,2010,Rate,Motorways,5.7
Luxembourg,2011,Rate,Motorways,0.8
Luxembourg,2012,Rate,Motorways,1.3
Luxembourg,2013,Rate,Motorways,1.1
Luxembourg,2014,Rate,Motorways,0.5
Luxembourg,2015,Rate,Motorways,0.5
Luxembourg,2016,Rate,Motorways,0.9
Luxembourg,2017,Rate,Motorways,0.5
Luxembourg,2018,Rate,Motorways,1.5
Luxembourg,2019,Rate,Motorways,0.5
Luxembourg,2020,Rate,Motorways,1.0
Luxembourg,2021,Rate,Motorways,0.2
Luxembourg,2022,Rate,Motorways,0.8
Netherlands,2000,Rate,Motorways,0.9
Netherlands,2001,Rate,Motorways,0.8
Netherlands,2002,Rate,Motorways,0.8
Netherlands,2003,Rate,Motorways,0.9
Netherlands,2009,Rate,Motorways,0.5
Netherlands,2010,Rate,Motorways,0.4
Netherlands,2011,Rate,Motorways,0.3
Netherlands,2012,Rate,Motorways,0.4
Netherlands,2013,Rate,Motorways,0.3
Netherlands,2014,Rate,Motorways,0.3
Netherlands,2015,Rate,Motorways,0.5
Netherlands,2016,Rate,Motorways,0.5
Netherlands,2017,Rate,Motorways,0.5
Netherlands,2018,Rate,Motorways,0.4
Netherlands,2019,Rate,Motorways,0.4
Netherlands,2020,Rate,Motorways,0.3
Netherlands,2021,Rate,Motorways,0.3
Netherlands,2022,Rate,Motorways,0.4
Poland,2000,Rate,Motorways,0.1
Poland,2001,Rate,Motorways,0.1
Poland,2002,Rate,Motorways,0.1
Poland,2003,Rate,Motorways,0.1
Poland,2004,Rate,Motorways,0.1
Poland,2005,Rate,Motorways,0.1
Poland,2006,Rate,Motorways,0.1
Poland,2007,Rate,Motorways,0.1
Poland,2008,Rate,Motorways,0.1
Poland,2009,Rate,Motorways,0.1
Poland,2010,Rate,Motorways,0.1
Poland,2011,Rate,Motorways,0.1
Poland,2012,Rate,Motorways,0.1
Poland,2013,Rate,Motorways,0.1
Poland,2014,Rate,Motorways,0.1
Poland,2015,Rate,Motorways,0.2
Poland,2016,Rate,Motorways,0.1
Poland,2017,Rate,Motorways,0.2
Poland,2018,Rate,Motorways,0.1
Poland,2019,Rate,Motorways,0.2
Poland,2020,Rate,Motorways,0.1
Poland,2021,Rate,Motorways,0.2
Poland,2022,Rate,Motorways,0.2
Portugal,2000,Rate,Motorways,1.2
Portugal,2001,Rate,Motorways,1.1
Portugal,2002,Rate,Motorways,1.1
Portugal,2003,Rate,Motorways,1.2
Portugal,2004,Rate,Motorways,1.1
Portugal,2005,Rate,Motorways,0.9
Portugal,2006,Rate,Motorways,0.7
Portugal,2007,Rate,Motorways,1.2
Portugal,2008,Rate,Motorways,0.9
Portugal,2009,Rate,Motorways,0.8
Portugal,2010,Rate,Motorways,1.0
Portugal,2011,Rate,Motorways,0.8
Portugal,2012,Rate,Motorways,0.6
Portugal,2013,Rate,Motorways,0.4
Portugal,2014,Rate,Motorways,0.5
Portugal,2015,Rate,Motorways,0.6
Portugal,2016,Rate,Motorways,0.4
Portugal,2017,Rate,Motorways,0.5
Portugal,2018,Rate,Motorways,0.6
Portugal,2019,Rate,Motorways,0.6
Portugal,2020,Rate,Motorways,0.6
Portugal,2021,Rate,Motorways,0.4
Portugal,2022,Rate,Motorways,0.5
Romania,2000,Rate,Motorways,0.0
Romania,2001,Rate,Motorways,0.0
Romania,2002,Rate,Motorways,0.0
Romania,2003,Rate,Motorways,0.1
Romania,2004,Rate,Motorways,0.1
Romania,2005,Rate,Motorways,0.1
Romania,2006,Rate,Motorways,0.2
Romania,2007,Rate,Motorways,0.2
Romania,2008,Rate,Motorways,0.1
Romania,2009,Rate,Motorways,0.1
Romania,2010,Rate,Motorways,0.1
Romania,2011,Rate,Motorways,0.1
Romania,2012,Rate,Motorways,0.1
Romania,2013,Rate,Motorways,0.1
Romania,2014,Rate,Motorways,0.1
Romania,2015,Rate,Motorways,0.1
Romania,2016,Rate,Motorways,0.1
Romania,2017,Rate,Motorways,0.2
Romania,2018,Rate,Motorways,0.1
Romania,2019,Rate,Motorways,0.2
Romania,2020,Rate,Motorways,0.2
Romania,2021,Rate,Motorways,0.2
Romania,2022,Rate,Motorways,0.2
Sweden,2000,Rate,Motorways,0.3
Sweden,2001,Rate,Motorways,0.3
Sweden,2002,Rate,Motorways,0.3
Sweden,2003,Rate,Motorways,0.3
Sweden,2004,Rate,Motorways,0.4
Sweden,2005,Rate,Motorways,0.2
Sweden,2006,Rate,Motorways,0.3
Sweden,2007,Rate,Motorways,0.2
Sweden,2008,Rate,Motorways,0.2
Sweden,2009,Rate,Motorways,0.2
Sweden,2010,Rate,Motorways,0.2
Sweden,2011,Rate,Motorways,0.2
Sweden,2012,Rate,Motorways,0.2
Sweden,2013,Rate,Motorways,0.2
Sweden,2014,Rate,Motorways,0.3
Sweden,2015,Rate,Motorways,0.2
Sweden,2016,Rate,Motorways,0.2
Sweden,2017,Rate,Motorways,0.2
Sweden,2018,Rate,Motorways,0.2
Sweden,2019,Rate,Motorways,0.2
Sweden,2020,Rate,Motorways,0.1
Sweden,2021,Rate,Motorways,0.1
Sweden,2022,Rate,Motorways,0.2
Slovenia,2000,Rate,Motorways,2.9
Slovenia,2001,Rate,Motorways,1.2
Slovenia,2002,Rate,Motorways,1.8
Slovenia,2003,Rate,Motorways,1.7
Slovenia,2004,Rate,Motorways,1.9
Slovenia,2005,Rate,Motorways,1.0
Slovenia,2006,Rate,Motorways,1.6
Slovenia,2007,Rate,Motorways,1.8
Slovenia,2008,Rate,Motorways,0.6
Slovenia,2009,Rate,Motorways,1.5
Slovenia,2010,Rate,Motorways,0.9
Slovenia,2011,Rate,Motorways,1.0
Slovenia,2012,Rate,Motorways,1.0
Slovenia,2013,Rate,Motorways,0.8
Slovenia,2014,Rate,Motorways,0.7
Slovenia,2015,Rate,Motorways,0.7
Slovenia,2016,Rate,Motorways,1.2
Slovenia,2017,Rate,Motorways,0.9
Slovenia,2018,Rate,Motorways,0.7
Slovenia,2019,Rate,Motorways,0.7
Slovenia,2020,Rate,Motorways,0.3
Slovenia,2021,Rate,Motorways,0.7
Slovenia,2022,Rate,Motorways,1.2
Slovakia,2001,Rate,Motorways,0.1
Slovakia,2002,Rate,Motorways,0.4
Slovakia,2003,Rate,Motorways,0.3
Slovakia,2004,Rate,Motorways,0.4
Slovakia,2005,Rate,Motorways,0.4
Slovakia,2006,Rate,Motorways,0.3
Slovakia,2007,Rate,Motorways,0.4
Slovakia,2008,Rate,Motorways,0.3
Slovakia,2009,Rate,Motorways,0.2
Slovakia,2010,Rate,Motorways,0.3
Slovakia,2016,Rate,Motorways,0.2
Slovakia,2017,Rate,Motorways,0.4
Slovakia,2018,Rate,Motorways,0.3
Slovakia,2019,Rate,Motorways,0.1
Slovakia,2020,Rate,Motorways,0.3
Slovakia,2021,Rate,Motorways,0.2
Slovakia,2022,Rate,Motorways,0.2
United Kingdom,2000,Rate,Motorways,0.3
United Kingdom,2001,Rate,Motorways,0.3
United Kingdom,2002,Rate,Motorways,0.4
United Kingdom,2003,Rate,Motorways,0.4
United Kingdom,2004,Rate,Motorways,0.3
United Kingdom,2005,Rate,Motorways,0.3
United Kingdom,2006,Rate,Motorways,0.3
United Kingdom,2007,Rate,Motorways,0.3
United Kingdom,2008,Rate,Motorways,0.3
United Kingdom,2009,Rate,Motorways,0.2
United Kingdom,2010,Rate,Motorways,0.2
United Kingdom,2011,Rate,Motorways,0.2
United Kingdom,2012,Rate,Motorways,0.1
United Kingdom,2013,Rate,Motorways,0.1
United Kingdom,2014,Rate,Motorways,0.1
United Kingdom,2015,Rate,Motorways,0.1
United Kingdom,2016,Rate,Motorways,0.1
United Kingdom,2017,Rate,Motorways,0.1
United Kingdom,2018,Rate,Motorways,0.1
Austria,2000,Number,Rural roads,633.0
Austria,2001,Number,Rural roads,586.0
Austria,2002,Number,Rural roads,565.0
Austria,2003,Number,Rural roads,602.0
Austria,2004,Number,Rural roads,528.0
Austria,2005,Number,Rural roads,477.0
Austria,2006,Number,Rural roads,456.0
Austria,2007,Number,Rural roads,444.0
Austria,2008,Number,Rural roads,419.0
Austria,2009,Number,Rural roads,399.0
Austria,2010,Number,Rural roads,352.0
Austria,2011,Number,Rural roads,338.0
Austria,2012,Number,Rural roads,330.0
Austria,2013,Number,Rural roads,309.0
Austria,2014,Number,Rural roads,271.0
Austria,2015,Number,Rural roads,310.0
Austria,2016,Number,Rural roads,288.0
Austria,2017,Number,Rural roads,262.0
Austria,2018,Number,Rural roads,279.0
Austria,2019,Number,Rural roads,283.0
Austria,2020,Number,Rural roads,229.0
Austria,2021,Number,Rural roads,230.0
Austria,2022,Number,Rural roads,231.0
Belgium,2000,Number,Rural roads,831.0
Belgium,2001,Number,Rural roads,841.0
Belgium,2002,Number,Rural roads,782.0
Belgium,2003,Number,Rural roads,723.0
Belgium,2004,Number,Rural roads,742.0
Belgium,2005,Number,Rural roads,673.0
Belgium,2006,Number,Rural roads,640.0
Belgium,2007,Number,Rural roads,643.0
Belgium,2008,Number,Rural roads,531.0
Belgium,2009,Number,Rural roads,537.0
Belgium,2010,Number,Rural roads,464.0
Belgium,2011,Number,Rural roads,459.0
Belgium,2012,Number,Rural roads,456.0
Belgium,2013,Number,Rural roads,429.0
Belgium,2014,Number,Rural roads,397.0
Belgium,2015,Number,Rural roads,415.0
Belgium,2016,Number,Rural roads,371.0
Belgium,2017,Number,Rural roads,307.0
Belgium,2018,Number,Rural roads,305.0
Belgium,2019,Number,Rural roads,312.0
Belgium,2020,Number,Rural roads,232.0
Belgium,2021,Number,Rural roads,256.0
Belgium,2022,Number,Rural roads,257.0
Bulgaria,2008,Number,Rural roads,576.0
Bulgaria,2009,Number,Rural roads,553.0
Bulgaria,2010,Number,Rural roads,427.0
Bulgaria,2011,Number,Rural roads,385.0
Bulgaria,2012,Number,Rural roads,348.0
Bulgaria,2013,Number,Rural roads,354.0
Bulgaria,2014,Number,Rural roads,371.0
Bulgaria,2015,Number,Rural roads,379.0
Bulgaria,2016,Number,Rural roads,428.0
Bulgaria,2017,Number,Rural roads,420.0
Bulgaria,2018,Number,Rural roads,339.0
Bulgaria,2019,Number,Rural roads,351.0
Bulgaria,2020,Number,Rural roads,284.0
Bulgaria,2021,Number,Rural roads,322.0
Bulgaria,2022,Number,Rural roads,329.0
Switzerland,2001,Number,Rural roads,269.0
Switzerland,2002,Number,Rural roads,273.0
Switzerland,2003,Number,Rural roads,317.0
Switzerland,2004,Number,Rural roads,268.0
Switzerland,2005,Number,Rural roads,247.0
Switzerland,2006,Number,Rural roads,215.0
Switzerland,2007,Number,Rural roads,196.0
Switzerland,2008,Number,Rural roads,195.0
Switzerland,2009,Number,Rural roads,178.0
Switzerland,2010,Number,Rural roads,190.0
Switzerland,2011,Number,Rural roads,165.0
Switzerland,2012,Number,Rural roads,151.0
Switzerland,2013,Number,Rural roads,133.0
Switzerland,2014,Number,Rural roads,138.0
Switzerland,2015,Number,Rural roads,113.0
Switzerland,2016,Number,Rural roads,109.0
Switzerland,2017,Number,Rural roads,118.0
Switzerland,2018,Number,Rural roads,111.0
Switzerland,2019,Number,Rural roads,98.0
Switzerland,2020,Number,Rural roads,105.0
Switzerland,2021,Number,Rural roads,102.0
Switzerland,2022,Number,Rural roads,133.0
Cyprus,2005,Number,Rural roads,28.0
Cyprus,2006,Number,Rural roads,24.0
Cyprus,2007,Number,Rural roads,27.0
Cyprus,2008,Number,Rural roads,18.0
Cyprus,2009,Number,Rural roads,22.0
Cyprus,2010,Number,Rural roads,10.0
Cyprus,2011,Number,Rural roads,24.0
Cyprus,2012,Number,Rural roads,17.0
Cyprus,2013,Number,Rural roads,12.0
Cyprus,2014,Number,Rural roads,8.0
Cyprus,2015,Number,Rural roads,14.0
Cyprus,2016,Number,Rural roads,10.0
Cyprus,2017,Number,Rural roads,10.0
Cyprus,2018,Number,Rural roads,15.0
Cyprus,2019,Number,Rural roads,17.0
Cyprus,2020,Number,Rural roads,15.0
Cyprus,2021,Number,Rural roads,13.0
Cyprus,2022,Number,Rural roads,9.0
Czechia,2000,Number,Rural roads,828.0
Czechia,2001,Number,Rural roads,765.0
Czechia,2002,Number,Rural roads,807.0
Czechia,2003,Number,Rural roads,843.0
Czechia,2004,Number,Rural roads,799.0
Czechia,2005,Number,Rural roads,738.0
Czechia,2006,Number,Rural roads,599.0
Czechia,2007,Number,Rural roads,731.0
Czechia,2008,Number,Rural roads,602.0
Czechia,2009,Number,Rural roads,547.0
Czechia,2010,Number,Rural roads,483.0
Czechia,2011,Number,Rural roads,472.0
Czechia,2012,Number,Rural roads,455.0
Czechia,2013,Number,Rural roads,388.0
Czechia,2014,Number,Rural roads,431.0
Czechia,2015,Number,Rural roads,483.0
Czechia,2016,Number,Rural roads,356.0
Czechia,2017,Number,Rural roads,359.0
Czechia,2018,Number,Rural roads,404.0
Czechia,2019,Number,Rural roads,400.0
Czechia,2020,Number,Rural roads,332.0
Czechia,2021,Number,Rural roads,323.0
Czechia,2022,Number,Rural roads,333.0
Germany,2000,Number,Rural roads,4767.0
Germany,2001,Number,Rural roads,4481.0
Germany,2002,Number,Rural roads,4301.0
Germany,2003,Number,Rural roads,4156.0
Germany,2004,Number,Rural roads,3664.0
Germany,2005,Number,Rural roads,3228.0
Germany,2006,Number,Rural roads,3062.0
Germany,2007,Number,Rural roads,3012.0
