country,year,sex,value,source
Latvia,2013,Total,0.8,ESTAT:SDG_05_40(1.0)
Latvia,2014,Total,0.9,ESTAT:SDG_05_40(1.0)
Latvia,2015,Total,0.9,ESTAT:SDG_05_40(1.0)
Latvia,2016,Total,0.9,ESTAT:SDG_05_40(1.0)
Latvia,2017,Total,0.6,ESTAT:SDG_05_40(1.0)
Latvia,2018,Total,0.4,ESTAT:SDG_05_40(1.0)
Latvia,2019,Total,0.6,ESTAT:SDG_05_40(1.0)
Latvia,2020,Total,0.8,ESTAT:SDG_05_40(1.0)
Latvia,2021,Total,0.6,ESTAT:SDG_05_40(1.0)
Latvia,2022,Total,,ESTAT:SDG_05_40(1.0)
Latvia,2023,Total,,ESTAT:SDG_05_40(1.0)
Montenegro,2011,Total,,ESTAT:SDG_05_40(1.0)
Montenegro,2012,Total,,ESTAT:SDG_05_40(1.0)
Montenegro,2013,Total,0.4,ESTAT:SDG_05_40(1.0)
Montenegro,2014,Total,0.5,ESTAT:SDG_05_40(1.0)
Montenegro,2015,Total,0.3,ESTAT:SDG_05_40(1.0)
Montenegro,2016,Total,,ESTAT:SDG_05_40(1.0)
Montenegro,2017,Total,,ESTAT:SDG_05_40(1.0)
Montenegro,2018,Total,0.3,ESTAT:SDG_05_40(1.0)
Montenegro,2019,Total,,ESTAT:SDG_05_40(1.0)
Montenegro,2020,Total,,ESTAT:SDG_05_40(1.0)
North Macedonia,2006,Total,0.9,ESTAT:SDG_05_40(1.0)
North Macedonia,2007,Total,0.6,ESTAT:SDG_05_40(1.0)
North Macedonia,2008,Total,0.6,ESTAT:SDG_05_40(1.0)
North Macedonia,2009,Total,0.6,ESTAT:SDG_05_40(1.0)
North Macedonia,2010,Total,0.3,ESTAT:SDG_05_40(1.0)
North Macedonia,2011,Total,0.4,ESTAT:SDG_05_40(1.0)
North Macedonia,2012,Total,0.5,ESTAT:SDG_05_40(1.0)
North Macedonia,2013,Total,0.6,ESTAT:SDG_05_40(1.0)
North Macedonia,2014,Total,0.8,ESTAT:SDG_05_40(1.0)
North Macedonia,2015,Total,0.6,ESTAT:SDG_05_40(1.0)
North Macedonia,2016,Total,0.5,ESTAT:SDG_05_40(1.0)
North Macedonia,2017,Total,0.7,ESTAT:SDG_05_40(1.0)
North Macedonia,2018,Total,0.8,ESTAT:SDG_05_40(1.0)
North Macedonia,2019,Total,0.9,ESTAT:SDG_05_40(1.0)
North Macedonia,2020,Total,0.8,ESTAT:SDG_05_40(1.0)
Malta,2006,Total,0.5,ESTAT:SDG_05_40(1.0)
Malta,2007,Total,0.6,ESTAT:SDG_05_40(1.0)
Malta,2008,Total,0.7,ESTAT:SDG_05_40(1.0)
Malta,2009,Total,0.7,ESTAT:SDG_05_40(1.0)
Malta,2010,Total,0.6,ESTAT:SDG_05_40(1.0)
Malta,2011,Total,1.0,ESTAT:SDG_05_40(1.0)
Malta,2012,Total,1.1,ESTAT:SDG_05_40(1.0)
Malta,2013,Total,0.9,ESTAT:SDG_05_40(1.0)
Malta,2014,Total,0.8,ESTAT:SDG_05_40(1.0)
Malta,2015,Total,0.9,ESTAT:SDG_05_40(1.0)
Malta,2016,Total,0.9,ESTAT:SDG_05_40(1.0)
Malta,2017,Total,0.8,ESTAT:SDG_05_40(1.0)
Malta,2018,Total,0.6,ESTAT:SDG_05_40(1.0)
Malta,2019,Total,0.5,ESTAT:SDG_05_40(1.0)
Malta,2020,Total,0.4,ESTAT:SDG_05_40(1.0)
Malta,2021,Total,0.3,ESTAT:SDG_05_40(1.0)
Malta,2022,Total,,ESTAT:SDG_05_40(1.0)
Malta,2023,Total,,ESTAT:SDG_05_40(1.0)
Netherlands,2006,Total,0.3,ESTAT:SDG_05_40(1.0)
Netherlands,2007,Total,0.2,ESTAT:SDG_05_40(1.0)
Netherlands,2008,Total,0.2,ESTAT:SDG_05_40(1.0)
Netherlands,2009,Total,0.1,ESTAT:SDG_05_40(1.0)
Netherlands,2010,Total,0.1,ESTAT:SDG_05_40(1.0)
Netherlands,2011,Total,0.1,ESTAT:SDG_05_40(1.0)
Netherlands,2012,Total,0.1,ESTAT:SDG_05_40(1.0)
Netherlands,2013,Total,0.1,ESTAT:SDG_05_40(1.0)
Netherlands,2014,Total,0.1,ESTAT:SDG_05_40(1.0)
Netherlands,2015,Total,0.2,ESTAT:SDG_05_40(1.0)
Netherlands,2016,Total,0.1,ESTAT:SDG_05_40(1.0)
Netherlands,2017,Total,0.1,ESTAT:SDG_05_40(1.0)
Netherlands,2018,Total,0.1,ESTAT:SDG_05_40(1.0)
Netherlands,2019,Total,0.1,ESTAT:SDG_05_40(1.0)
Netherlands,2020,Total,0.1,ESTAT:SDG_05_40(1.0)
Netherlands,2021,Total,0.5,ESTAT:SDG_05_40(1.0)
Netherlands,2022,Total,0.5,ESTAT:SDG_05_40(1.0)
Netherlands,2023,Total,0.5,ESTAT:SDG_05_40(1.0)
Norway,2006,Total,0.3,ESTAT:SDG_05_40(1.0)
Norway,2007,Total,0.2,ESTAT:SDG_05_40(1.0)
Norway,2008,Total,0.2,ESTAT:SDG_05_40(1.0)
Norway,2009,Total,0.2,ESTAT:SDG_05_40(1.0)
Norway,2010,Total,0.2,ESTAT:SDG_05_40(1.0)
Norway,2011,Total,0.2,ESTAT:SDG_05_40(1.0)
Norway,2012,Total,0.2,ESTAT:SDG_05_40(1.0)
Norway,2013,Total,0.2,ESTAT:SDG_05_40(1.0)
Norway,2014,Total,0.2,ESTAT:SDG_05_40(1.0)
Norway,2015,Total,0.1,ESTAT:SDG_05_40(1.0)
Norway,2016,Total,0.1,ESTAT:SDG_05_40(1.0)
Norway,2017,Total,,ESTAT:SDG_05_40(1.0)
Norway,2018,Total,,ESTAT:SDG_05_40(1.0)
Norway,2019,Total,0.2,ESTAT:SDG_05_40(1.0)
Norway,2020,Total,0.2,ESTAT:SDG_05_40(1.0)
Norway,2021,Total,,ESTAT:SDG_05_40(1.0)
Norway,2022,Total,,ESTAT:SDG_05_40(1.0)
Norway,2023,Total,,ESTAT:SDG_05_40(1.0)
Poland,2006,Total,1.3,ESTAT:SDG_05_40(1.0)
Poland,2007,Total,1.4,ESTAT:SDG_05_40(1.0)
Poland,2008,Total,1.4,ESTAT:SDG_05_40(1.0)
Poland,2009,Total,1.4,ESTAT:SDG_05_40(1.0)
Poland,2010,Total,1.4,ESTAT:SDG_05_40(1.0)
Poland,2011,Total,1.4,ESTAT:SDG_05_40(1.0)
Poland,2012,Total,1.5,ESTAT:SDG_05_40(1.0)
Poland,2013,Total,1.5,ESTAT:SDG_05_40(1.0)
Poland,2014,Total,1.5,ESTAT:SDG_05_40(1.0)
Poland,2015,Total,1.4,ESTAT:SDG_05_40(1.0)
Poland,2016,Total,1.5,ESTAT:SDG_05_40(1.0)
Poland,2017,Total,1.5,ESTAT:SDG_05_40(1.0)
Poland,2018,Total,1.5,ESTAT:SDG_05_40(1.0)
Poland,2019,Total,1.6,ESTAT:SDG_05_40(1.0)
Poland,2020,Total,1.5,ESTAT:SDG_05_40(1.0)
Poland,2021,Total,0.7,ESTAT:SDG_05_40(1.0)
Poland,2022,Total,0.5,ESTAT:SDG_05_40(1.0)
Poland,2023,Total,0.5,ESTAT:SDG_05_40(1.0)
Portugal,2006,Total,0.1,ESTAT:SDG_05_40(1.0)
Portugal,2007,Total,0.1,ESTAT:SDG_05_40(1.0)
Portugal,2008,Total,0.1,ESTAT:SDG_05_40(1.0)
Portugal,2009,Total,0.1,ESTAT:SDG_05_40(1.0)
Portugal,2010,Total,,ESTAT:SDG_05_40(1.0)
Portugal,2011,Total,0.4,ESTAT:SDG_05_40(1.0)
Portugal,2012,Total,0.4,ESTAT:SDG_05_40(1.0)
Portugal,2013,Total,0.5,ESTAT:SDG_05_40(1.0)
Portugal,2014,Total,0.5,ESTAT:SDG_05_40(1.0)
Portugal,2015,Total,0.4,ESTAT:SDG_05_40(1.0)
Portugal,2016,Total,0.4,ESTAT:SDG_05_40(1.0)
Portugal,2017,Total,0.4,ESTAT:SDG_05_40(1.0)
Portugal,2018,Total,0.4,ESTAT:SDG_05_40(1.0)
Portugal,2019,Total,0.4,ESTAT:SDG_05_40(1.0)
Portugal,2020,Total,0.5,ESTAT:SDG_05_40(1.0)
Portugal,2021,Total,0.3,ESTAT:SDG_05_40(1.0)
Portugal,2022,Total,0.3,ESTAT:SDG_05_40(1.0)
Portugal,2023,Total,0.3,ESTAT:SDG_05_40(1.0)
Romania,2006,Total,0.2,ESTAT:SDG_05_40(1.0)
Romania,2007,Total,0.2,ESTAT:SDG_05_40(1.0)
Romania,2008,Total,0.2,ESTAT:SDG_05_40(1.0)
Romania,2009,Total,0.1,ESTAT:SDG_05_40(1.0)
Romania,2010,Total,0.1,ESTAT:SDG_05_40(1.0)
Romania,2011,Total,0.1,ESTAT:SDG_05_40(1.0)
Romania,2012,Total,0.1,ESTAT:SDG_05_40(1.0)
Romania,2013,Total,0.1,ESTAT:SDG_05_40(1.0)
Romania,2014,Total,0.1,ESTAT:SDG_05_40(1.0)
Romania,2015,Total,0.1,ESTAT:SDG_05_40(1.0)
Romania,2016,Total,0.1,ESTAT:SDG_05_40(1.0)
Romania,2017,Total,0.1,ESTAT:SDG_05_40(1.0)
Romania,2018,Total,0.1,ESTAT:SDG_05_40(1.0)
Romania,2019,Total,,ESTAT:SDG_05_40(1.0)
Romania,2020,Total,,ESTAT:SDG_05_40(1.0)
Romania,2021,Total,0.2,ESTAT:SDG_05_40(1.0)
Romania,2022,Total,0.1,ESTAT:SDG_05_40(1.0)
Romania,2023,Total,0.1,ESTAT:SDG_05_40(1.0)
Serbia,2010,Total,0.9,ESTAT:SDG_05_40(1.0)
Serbia,2011,Total,0.7,ESTAT:SDG_05_40(1.0)
Serbia,2012,Total,0.9,ESTAT:SDG_05_40(1.0)
Serbia,2013,Total,1.0,ESTAT:SDG_05_40(1.0)
Serbia,2014,Total,1.1,ESTAT:SDG_05_40(1.0)
Serbia,2015,Total,1.3,ESTAT:SDG_05_40(1.0)
Serbia,2016,Total,1.0,ESTAT:SDG_05_40(1.0)
Serbia,2017,Total,0.9,ESTAT:SDG_05_40(1.0)
Serbia,2018,Total,1.1,ESTAT:SDG_05_40(1.0)
Serbia,2019,Total,1.1,ESTAT:SDG_05_40(1.0)
Serbia,2020,Total,1.0,ESTAT:SDG_05_40(1.0)
Serbia,2021,Total,0.5,ESTAT:SDG_05_40(1.0)
Serbia,2022,Total,0.4,ESTAT:SDG_05_40(1.0)
Serbia,2023,Total,0.4,ESTAT:SDG_05_40(1.0)
Sweden,2006,Total,0.0,ESTAT:SDG_05_40(1.0)
Sweden,2007,Total,0.0,ESTAT:SDG_05_40(1.0)
Sweden,2008,Total,0.1,ESTAT:SDG_05_40(1.0)
Sweden,2009,Total,0.1,ESTAT:SDG_05_40(1.0)
Sweden,2010,Total,0.1,ESTAT:SDG_05_40(1.0)
Sweden,2011,Total,0.1,ESTAT:SDG_05_40(1.0)
Sweden,2012,Total,0.1,ESTAT:SDG_05_40(1.0)
Sweden,2013,Total,0.1,ESTAT:SDG_05_40(1.0)
Sweden,2014,Total,0.1,ESTAT:SDG_05_40(1.0)
Sweden,2015,Total,0.1,ESTAT:SDG_05_40(1.0)
Sweden,2016,Total,0.1,ESTAT:SDG_05_40(1.0)
Sweden,2017,Total,0.1,ESTAT:SDG_05_40(1.0)
Sweden,2018,Total,0.1,ESTAT:SDG_05_40(1.0)
Sweden,2019,Total,0.1,ESTAT:SDG_05_40(1.0)
Sweden,2020,Total,0.1,ESTAT:SDG_05_40(1.0)
Sweden,2021,Total,0.1,ESTAT:SDG_05_40(1.0)
Sweden,2022,Total,0.1,ESTAT:SDG_05_40(1.0)
Sweden,2023,Total,,ESTAT:SDG_05_40(1.0)
Slovenia,2006,Total,0.2,ESTAT:SDG_05_40(1.0)
Slovenia,2007,Total,0.2,ESTAT:SDG_05_40(1.0)
Slovenia,2008,Total,0.1,ESTAT:SDG_05_40(1.0)
Slovenia,2009,Total,0.1,ESTAT:SDG_05_40(1.0)
Slovenia,2010,Total,0.1,ESTAT:SDG_05_40(1.0)
Slovenia,2011,Total,0.2,ESTAT:SDG_05_40(1.0)
Slovenia,2012,Total,0.1,ESTAT:SDG_05_40(1.0)
Slovenia,2013,Total,0.3,ESTAT:SDG_05_40(1.0)
Slovenia,2014,Total,0.3,ESTAT:SDG_05_40(1.0)
Slovenia,2015,Total,0.2,ESTAT:SDG_05_40(1.0)
Slovenia,2016,Total,0.2,ESTAT:SDG_05_40(1.0)
Slovenia,2017,Total,0.2,ESTAT:SDG_05_40(1.0)
Slovenia,2018,Total,0.2,ESTAT:SDG_05_40(1.0)
Slovenia,2019,Total,0.2,ESTAT:SDG_05_40(1.0)
Slovenia,2020,Total,0.2,ESTAT:SDG_05_40(1.0)
Slovenia,2021,Total,0.2,ESTAT:SDG_05_40(1.0)
Slovenia,2022,Total,0.2,ESTAT:SDG_05_40(1.0)
Slovenia,2023,Total,0.2,ESTAT:SDG_05_40(1.0)
Slovakia,2006,Total,0.6,ESTAT:SDG_05_40(1.0)
Slovakia,2007,Total,0.5,ESTAT:SDG_05_40(1.0)
Slovakia,2008,Total,0.5,ESTAT:SDG_05_40(1.0)
Slovakia,2009,Total,0.5,ESTAT:SDG_05_40(1.0)
Slovakia,2010,Total,0.5,ESTAT:SDG_05_40(1.0)
Slovakia,2011,Total,0.5,ESTAT:SDG_05_40(1.0)
Slovakia,2012,Total,0.5,ESTAT:SDG_05_40(1.0)
Slovakia,2013,Total,0.6,ESTAT:SDG_05_40(1.0)
Slovakia,2014,Total,0.7,ESTAT:SDG_05_40(1.0)
Slovakia,2015,Total,0.6,ESTAT:SDG_05_40(1.0)
Slovakia,2016,Total,0.6,ESTAT:SDG_05_40(1.0)
Slovakia,2017,Total,0.7,ESTAT:SDG_05_40(1.0)
Slovakia,2018,Total,0.6,ESTAT:SDG_05_40(1.0)
Slovakia,2019,Total,0.5,ESTAT:SDG_05_40(1.0)
Slovakia,2020,Total,0.5,ESTAT:SDG_05_40(1.0)
Slovakia,2021,Total,0.3,ESTAT:SDG_05_40(1.0)
Slovakia,2022,Total,0.2,ESTAT:SDG_05_40(1.0)
Slovakia,2023,Total,0.3,ESTAT:SDG_05_40(1.0)
Türkiye,2006,Total,0.3,ESTAT:SDG_05_40(1.0)
Türkiye,2007,Total,0.3,ESTAT:SDG_05_40(1.0)
Türkiye,2008,Total,0.3,ESTAT:SDG_05_40(1.0)
Türkiye,2009,Total,0.5,ESTAT:SDG_05_40(1.0)
Türkiye,2010,Total,0.5,ESTAT:SDG_05_40(1.0)
Türkiye,2011,Total,0.4,ESTAT:SDG_05_40(1.0)
Türkiye,2012,Total,0.4,ESTAT:SDG_05_40(1.0)
Türkiye,2013,Total,0.5,ESTAT:SDG_05_40(1.0)
Türkiye,2014,Total,0.6,ESTAT:SDG_05_40(1.0)
Türkiye,2015,Total,0.6,ESTAT:SDG_05_40(1.0)
Türkiye,2016,Total,0.6,ESTAT:SDG_05_40(1.0)
Türkiye,2017,Total,0.6,ESTAT:SDG_05_40(1.0)
Türkiye,2018,Total,0.6,ESTAT:SDG_05_40(1.0)
Türkiye,2019,Total,0.5,ESTAT:SDG_05_40(1.0)
Türkiye,2020,Total,1.0,ESTAT:SDG_05_40(1.0)
Türkiye,2021,Total,1.3,ESTAT:SDG_05_40(1.0)
Türkiye,2022,Total,1.2,ESTAT:SDG_05_40(1.0)
Türkiye,2023,Total,1.6,ESTAT:SDG_05_40(1.0)
United Kingdom,2008,Total,1.1,ESTAT:SDG_05_40(1.0)
United Kingdom,2009,Total,1.2,ESTAT:SDG_05_40(1.0)
United Kingdom,2010,Total,1.1,ESTAT:SDG_05_40(1.0)
United Kingdom,2011,Total,1.0,ESTAT:SDG_05_40(1.0)
United Kingdom,2012,Total,1.2,ESTAT:SDG_05_40(1.0)
United Kingdom,2013,Total,1.1,ESTAT:SDG_05_40(1.0)
United Kingdom,2014,Total,1.1,ESTAT:SDG_05_40(1.0)
United Kingdom,2015,Total,1.1,ESTAT:SDG_05_40(1.0)
United Kingdom,2016,Total,1.1,ESTAT:SDG_05_40(1.0)
United Kingdom,2017,Total,0.9,ESTAT:SDG_05_40(1.0)
United Kingdom,2018,Total,0.8,ESTAT:SDG_05_40(1.0)
United Kingdom,2019,Total,0.8,ESTAT:SDG_05_40(1.0)
